
Sense HAT Test Program ...

Raspberry UTC Start2021-10-23 21:29:04.615086
UTC Current Time, roll, Pitch, Yaw, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
2021-10-23 21:29:09.466127 , -21.3556393, -14.8954155, -74.4755869, 0.2385254, -0.3990479, 0.9852295, -0.0914634, -0.1829268, 0.0304878, -97.0000000, -255.2500000, -91.1250000
2021-10-23 21:29:09.762134 , -21.5422712, -14.4449102, -73.3835520, 0.2363892, -0.4003906, 0.9852905, -0.0609756, -0.1524390, 0.1219512, -100.5000000, -253.0000000, -89.1250000
2021-10-23 21:29:10.056325 , -21.6678334, -14.0953864, -72.5127214, 0.2377319, -0.3989868, 0.9862671, -0.0914634, -0.1524390, 0.0914634, -101.0000000, -251.7500000, -90.2500000
2021-10-23 21:29:10.352351 , -21.7705257, -13.8083002, -71.8899184, 0.2381592, -0.3995972, 0.9851685, -0.0609756, -0.0609756, 0.0609756, -101.1250000, -256.2500000, -91.7500000
2021-10-23 21:29:10.648749 , -21.8317143, -13.5926983, -71.3961075, 0.2388916, -0.3984985, 0.9864502, -0.0609756, -0.3048780, 0.0304878, -101.0000000, -256.2500000, -91.1250000
2021-10-23 21:29:10.945312 , -21.8848168, -13.3950536, -71.3142263, 0.2382812, -0.3995972, 0.9866333, -0.0609756, -0.2743902, 0.0609756, -93.6250000, -255.8750000, -92.7500000
2021-10-23 21:29:11.241815 , -21.8941294, -13.1974962, -71.0905424, 0.2371216, -0.3967285, 0.9862061, 0.0000000, 0.5487805, 0.2134146, -97.7500000, -256.8750000, -91.3750000
2021-10-23 21:29:11.538410 , -21.9394393, -13.0791367, -70.9121022, 0.2370605, -0.3994141, 0.9857178, -0.1219512, -0.2134146, -0.0304878, -98.5000000, -255.2500000, -95.2500000
2021-10-23 21:29:11.834665 , -21.9687288, -12.9483269, -70.5544271, 0.2336426, -0.3989258, 0.9868164, -0.1524390, -0.1524390, 0.0304878, -101.8750000, -253.3750000, -90.6250000
2021-10-23 21:29:12.130773 , -22.0060760, -12.8441471, -70.3521156, 0.2325439, -0.3997803, 0.9851074, -0.1219512, -0.4573171, 0.0304878, -100.3750000, -253.6250000, -92.5000000
2021-10-23 21:29:12.427828 , -22.0231189, -12.7930023, -70.1538303, 0.2348022, -0.3996582, 0.9859009, 0.0609756, -0.6402439, 0.0914634, -102.2500000, -255.7500000, -93.7500000
2021-10-23 21:29:12.724349 , -22.0356095, -12.8303606, -70.1064469, 0.2377930, -0.3997192, 0.9866333, 0.0609756, -1.8292683, 0.0609756, -99.1250000, -259.0000000, -91.7500000
2021-10-23 21:29:13.020967 , -22.0416857, -12.7529019, -70.0895310, 0.2350464, -0.3982544, 0.9835205, -0.0609756, 0.0609756, 0.0914634, -98.5000000, -253.0000000, -93.3750000
2021-10-23 21:29:13.317787 , -22.0479725, -12.7618157, -69.8666564, 0.2368164, -0.3997803, 0.9877319, -0.0304878, -1.1585366, -0.0609756, -102.1250000, -257.2500000, -86.5000000
2021-10-23 21:29:13.614329 , -22.0628197, -12.7112577, -69.8111141, 0.2343140, -0.3994751, 0.9847412, -0.0914634, -0.4878049, 0.0914634, -101.0000000, -265.8750000, -85.1250000
2021-10-23 21:29:13.910855 , -22.1072779, -12.5957031, -69.9811669, 0.2332153, -0.4025879, 0.9838867, 0.0914634, 0.4573171, 1.0060976, -97.1250000, -267.6250000, -91.1250000
2021-10-23 21:29:14.207496 , -22.1083004, -12.6246848, -69.9746212, 0.2376709, -0.4025269, 0.9824219, 0.7317073, -0.3963415, -0.3353659, -100.3750000, -263.8750000, -89.5000000
2021-10-23 21:29:14.504029 , -22.1370505, -12.6072015, -69.9807689, 0.2354126, -0.4023438, 0.9851074, -0.0609756, -0.3658537, 0.0609756, -98.6250000, -261.8750000, -87.8750000
2021-10-23 21:29:14.799961 , -22.1503468, -12.5580442, -70.0815901, 0.2341309, -0.4003296, 0.9841309, -0.2743902, 0.1829268, 0.0914634, -96.6250000, -264.6250000, -86.2500000
2021-10-23 21:29:15.096193 , -22.1617809, -12.5932544, -70.1336714, 0.2434692, -0.4036865, 0.9877930, 0.1524390, 0.4878049, 0.3658537, -97.6250000, -265.1250000, -87.6250000
2021-10-23 21:29:15.392380 , -22.1741873, -12.5766561, -70.2331758, 0.2369385, -0.4012451, 0.9841919, -0.1524390, 0.1829268, 0.1524390, -94.7500000, -262.6250000, -85.0000000
2021-10-23 21:29:15.688697 , -22.2030359, -12.5812893, -70.3217270, 0.2360229, -0.4024658, 0.9832764, -0.1524390, -0.4268293, 0.1219512, -96.1250000, -265.5000000, -88.7500000
2021-10-23 21:29:15.985327 , -22.2534002, -12.5951246, -70.3469224, 0.2384033, -0.4050293, 0.9824219, -0.0914634, -0.0609756, 0.1524390, -95.2500000, -262.2500000, -85.3750000
2021-10-23 21:29:16.281780 , -22.2669291, -12.6238421, -70.2897758, 0.2407837, -0.4025269, 0.9829712, -0.1524390, 0.1219512, 0.2743902, -98.7500000, -264.2500000, -88.0000000
2021-10-23 21:29:16.578042 , -22.2786170, -12.6445803, -70.2912231, 0.2393188, -0.4038086, 0.9846802, -0.0609756, -0.2439024, 0.0609756, -95.7500000, -264.1250000, -82.7500000
2021-10-23 21:29:16.874398 , -22.2098741, -12.6853260, -70.3354068, 0.2415771, -0.3977051, 0.9862061, 0.0000000, -0.1219512, -0.0914634, -96.1250000, -262.6250000, -86.2500000
2021-10-23 21:29:17.170457 , -22.2226766, -12.6849747, -70.1756221, 0.2381592, -0.4038696, 0.9861450, 0.0609756, -0.4268293, 0.0304878, -100.5000000, -265.7500000, -84.0000000
2021-10-23 21:29:17.466801 , -22.2232010, -12.6767924, -70.1237998, 0.2385864, -0.4031982, 0.9867554, 0.0304878, -0.1524390, 0.0304878, -99.6250000, -265.6250000, -86.5000000
2021-10-23 21:29:17.763436 , -22.2167381, -12.6649929, -70.1280838, 0.2377930, -0.4018555, 0.9856567, -0.0304878, -0.1524390, 0.0304878, -98.2500000, -263.7500000, -87.1250000
2021-10-23 21:29:18.059764 , -22.2151946, -12.6337403, -70.1729782, 0.2360840, -0.4017944, 0.9853516, -0.0914634, -0.0914634, 0.0609756, -96.8750000, -262.2500000, -87.3750000
2021-10-23 21:29:18.356356 , -22.2118451, -12.6289990, -70.4565488, 0.2360840, -0.4010620, 0.9848633, -0.1524390, -0.5792683, 0.0609756, -92.0000000, -264.3750000, -90.7500000
2021-10-23 21:29:18.653510 , -22.2030786, -12.6254598, -70.4927771, 0.2381592, -0.4015503, 0.9864502, -0.0609756, -0.0914634, 0.1219512, -95.7500000, -264.1250000, -87.5000000
2021-10-23 21:29:18.949539 , -22.2134686, -12.6491404, -70.5931414, 0.2397461, -0.4024048, 0.9851685, -0.1219512, -0.2134146, 0.0304878, -93.7500000, -263.6250000, -87.5000000
2021-10-23 21:29:19.245980 , -22.2042038, -12.6590209, -70.5549901, 0.2389526, -0.4012451, 0.9860229, -0.0914634, -0.2134146, 0.0304878, -95.5000000, -260.7500000, -85.7500000
2021-10-23 21:29:19.542426 , -22.1992159, -12.6597146, -70.6338074, 0.2386475, -0.4016113, 0.9862671, -0.0914634, -0.1829268, 0.0304878, -95.6250000, -266.2500000, -90.2500000
2021-10-23 21:29:19.838521 , -22.1946576, -12.6618927, -70.8080527, 0.2387085, -0.4012451, 0.9854126, -0.0914634, -0.1829268, 0.0304878, -92.0000000, -263.5000000, -90.0000000
2021-10-23 21:29:20.134466 , -22.1859591, -12.6746354, -70.7566412, 0.2389526, -0.4007568, 0.9854736, -0.0609756, -0.3048780, 0.0609756, -96.6250000, -264.2500000, -89.1250000
2021-10-23 21:29:20.441861 , -22.1886961, -12.6748892, -70.6189390, 0.2379761, -0.4014893, 0.9848022, -0.0304878, -0.3048780, 0.0609756, -98.3750000, -264.8750000, -86.6250000
2021-10-23 21:29:20.746987 , -22.1881752, -12.6826848, -70.5722642, 0.2390747, -0.4011841, 0.9851074, -0.0914634, -0.2134146, 0.0304878, -96.1250000, -263.0000000, -85.7500000
2021-10-23 21:29:21.042803 , -22.1830279, -12.6756323, -70.4950817, 0.2390747, -0.4014282, 0.9855957, 0.0000000, 0.0304878, 0.0609756, -97.0000000, -264.7500000, -83.7500000
2021-10-23 21:29:21.358986 , -22.1902440, -12.6574355, -70.5193006, 0.2379761, -0.4019775, 0.9850464, -0.0609756, 0.0609756, 0.0609756, -95.1250000, -264.8750000, -84.6250000
2021-10-23 21:29:21.664382 , -22.1995977, -12.6134695, -70.5719281, 0.2355347, -0.4025269, 0.9851685, -0.0304878, 0.0914634, 0.0609756, -95.3750000, -265.6250000, -87.3750000
2021-10-23 21:29:21.999008 , -22.1993881, -12.5971283, -70.5708216, 0.2350464, -0.4016113, 0.9857178, -0.0914634, -0.4268293, 0.0304878, -96.6250000, -265.1250000, -88.6250000
2021-10-23 21:29:22.305991 , -22.2082004, -12.5966290, -70.4281719, 0.2360229, -0.4016113, 0.9838867, -0.0914634, -0.3963415, 0.1219512, -96.8750000, -259.8750000, -83.1250000
2021-10-23 21:29:22.602234 , -22.2068233, -12.6193277, -70.3290109, 0.2386475, -0.4016724, 0.9859619, -0.1219512, -0.3353659, 0.0304878, -97.7500000, -263.2500000, -83.5000000
2021-10-23 21:29:22.894678 , -22.2064260, -12.6342335, -70.3549939, 0.2381592, -0.4017334, 0.9852905, -0.0609756, -0.3658537, 0.0304878, -96.0000000, -261.5000000, -87.5000000
2021-10-23 21:29:23.190510 , -22.2073420, -12.6437120, -70.4319390, 0.2381592, -0.4016724, 0.9844360, -0.0304878, -0.2743902, 0.0304878, -94.2500000, -261.8750000, -86.2500000
2021-10-23 21:29:23.487706 , -22.2036771, -12.6500926, -70.3085622, 0.2382202, -0.4014893, 0.9854736, -0.0609756, -0.2743902, 0.0609756, -98.3750000, -261.8750000, -84.6250000
2021-10-23 21:29:23.784331 , -22.1865144, -12.6758468, -70.4142172, 0.2395020, -0.4006958, 0.9863281, -0.0304878, -0.4573171, 0.0000000, -96.1250000, -267.3750000, -89.0000000
2021-10-23 21:29:24.080243 , -22.1976263, -12.6757559, -70.4587757, 0.2376709, -0.4017944, 0.9840088, -0.0914634, -0.3353659, -0.0304878, -95.1250000, -263.1250000, -86.3750000
2021-10-23 21:29:24.376627 , -22.2021275, -12.6676337, -70.5139684, 0.2380981, -0.4025879, 0.9856567, 0.0304878, -0.1829268, 0.0609756, -94.3750000, -263.7500000, -85.3750000
2021-10-23 21:29:24.673071 , -22.2101103, -12.6745593, -70.5097057, 0.2388916, -0.4024048, 0.9853516, -0.0609756, -0.2743902, 0.0914634, -96.0000000, -262.2500000, -87.8750000
2021-10-23 21:29:24.969250 , -22.2180075, -12.6770545, -70.5141611, 0.2391357, -0.4022827, 0.9848633, -0.0914634, -0.1219512, 0.0914634, -96.7500000, -263.8750000, -89.2500000
2021-10-23 21:29:25.265913 , -22.2111061, -12.6818289, -70.5036766, 0.2394409, -0.4013062, 0.9849243, -0.0609756, -0.0609756, 0.0304878, -96.1250000, -262.7500000, -86.7500000
2021-10-23 21:29:25.562229 , -22.2092891, -12.6638783, -70.5742198, 0.2375488, -0.4016724, 0.9850464, -0.0609756, -0.0914634, 0.0609756, -94.7500000, -263.8750000, -88.0000000
2021-10-23 21:29:25.858861 , -22.2058607, -12.6368950, -70.4623143, 0.2369995, -0.4019165, 0.9859009, -0.0609756, 0.0609756, 0.0000000, -97.8750000, -263.1250000, -84.7500000
2021-10-23 21:29:26.155331 , -22.2050554, -12.6196195, -70.5927564, 0.2357178, -0.4016724, 0.9860229, -0.1219512, -0.3963415, 0.0609756, -93.2500000, -264.6250000, -87.2500000
2021-10-23 21:29:26.451624 , -22.2169072, -12.6195593, -70.6280214, 0.2369385, -0.4026489, 0.9849854, -0.0609756, -0.3658537, 0.0914634, -94.3750000, -262.5000000, -87.3750000
2021-10-23 21:29:26.747056 , -22.2033982, -12.6125678, -70.7427136, 0.2368164, -0.4014893, 0.9853516, 0.0304878, -0.1219512, -0.2134146, -93.5000000, -264.3750000, -88.3750000
2021-10-23 21:29:27.043382 , -22.1606797, -12.6680909, -70.6373620, 0.2363281, -0.3995972, 0.9852295, 0.4573171, -1.6158537, -0.0304878, -96.0000000, -262.6250000, -84.7500000
2021-10-23 21:29:27.339616 , -22.1739882, -12.5451707, -70.5180907, 0.2274170, -0.4024658, 0.9840088, 0.1219512, -0.1219512, 0.0000000, -98.8750000, -266.7500000, -85.8750000
2021-10-23 21:29:27.635902 , -22.4783644, -12.9470056, -70.6334845, 0.2540894, -0.3295288, 0.9980469, -23.6280488, -3.5670732, -0.4878049, -95.1250000, -258.3750000, -86.0000000
2021-10-23 21:29:27.932375 , -15.1958484, -12.3406065, -71.3619101, 0.5071411, -0.0387573, 0.9066162, 72.5914634, 81.8902439, 35.3658537, -81.5000000, -203.5000000, -77.3750000
2021-10-23 21:29:28.229242 , -12.6238964, -7.8518478, -69.7182559, -0.0723267, -0.1273193, 0.9109497, 11.1890244, 28.1707317, -32.0121951, -126.1250000, -174.1250000, -16.0000000
2021-10-23 21:29:28.525479 , -14.9740487, -6.6767511, -65.5630825, 0.0584717, -0.0194092, 1.1281128, -94.7560976, -13.2621951, 66.2195122, -114.6250000, -232.5000000, -30.7500000
2021-10-23 21:29:28.821925 , -22.4468150, -11.2882052, -62.8887516, -0.1625366, -1.6083984, -2.0000000, 61.4024390, -104.1463415, 21.8292683, -98.2500000, -257.2500000, -58.2500000
2021-10-23 21:29:29.118170 , -28.1515203, 1.5173007, -64.8959076, -0.1140747, -0.6693726, 1.5433350, -113.7500000, 185.0304878, 81.2804878, -105.2500000, -258.6250000, -59.8750000
2021-10-23 21:29:29.414688 , -34.8099447, -1.3158824, -67.0431024, 0.7188721, -0.1678467, -1.9999390, -1.4024390, 39.6341463, -13.8719512, -108.5000000, -259.0000000, -49.3750000
2021-10-23 21:29:29.710641 , -36.9598483, -10.6181023, -61.5368496, -0.4729004, -1.0236206, -2.0000000, 187.6219512, -262.5609756, -58.4756098, -117.6250000, -259.5000000, -52.6250000
2021-10-23 21:29:30.007333 , -57.6540971, 3.1226036, -70.3404656, -0.6860352, -0.5776978, -2.0000000, -230.0000000, 290.1829268, 74.2682927, -107.1250000, -253.6250000, -56.1250000
2021-10-23 21:29:30.303431 , -74.2788756, 3.6652406, -74.8044020, 0.2740479, -0.7844849, -1.9999390, -83.5365854, 99.9085366, -2.8353659, -112.3750000, -256.3750000, -52.6250000
2021-10-23 21:29:30.599653 , -54.2308729, 4.5721822, -59.4757601, -0.8123169, -0.1757202, 0.9663696, 247.8658537, -330.4268293, -14.6951220, -112.0000000, -251.8750000, -56.2500000
2021-10-23 21:29:30.896353 , -66.2753561, 6.1167055, -64.5326068, -0.0911865, -0.3634644, -2.0000000, 1.5548780, 75.4573171, -19.8475610, -110.6250000, -227.7500000, -40.0000000
2021-10-23 21:29:31.192573 , -58.0995526, 2.5126405, -63.5496829, 0.2426758, -0.0309448, 0.9272461, -69.2682927, 8.2926829, -22.0731707, -107.0000000, -220.1250000, -12.3750000
2021-10-23 21:29:31.487894 , -50.6445574, 0.6406671, -62.3588103, 0.3189697, -0.1389160, 0.9353638, -35.3658537, 14.0853659, 45.2134146, -103.1250000, -257.1250000, -19.0000000
2021-10-23 21:29:31.784362 , -44.7520028, -2.4936693, -62.9747026, 0.2313232, -0.2705078, 0.9628906, -25.8536585, 7.5609756, -16.9817073, -105.3750000, -250.2500000, -19.2500000
2021-10-23 21:29:32.081488 , -39.8641546, -5.5604063, -62.0020893, 0.2980347, -0.1783447, 1.0123291, -39.3902439, -19.5121951, 18.3231707, -109.0000000, -265.7500000, -35.5000000
2021-10-23 21:29:32.378160 , -40.0472770, -5.6168866, -60.9107712, 0.4411621, -2.0000000, 1.1904907, 78.9024390, 11.9512195, 15.7926829, -115.5000000, -246.3750000, -38.5000000
2021-10-23 21:29:32.675078 , -35.1720338, -9.8335890, -57.5765667, 0.6135254, 0.8507080, 0.3951416, -95.8231707, -13.9634146, 111.6463415, -123.2500000, -277.3750000, -41.0000000
2021-10-23 21:29:32.971531 , -29.9333577, -12.5533373, -55.3855655, 0.4345093, 0.4831543, 0.6594238, -89.6951220, -10.0304878, 111.8292683, -123.3750000, -270.5000000, -44.8750000
2021-10-23 21:29:33.298553 , -25.7988268, -12.7248357, -51.6253342, 0.2664185, 1.0886230, 0.7212524, -131.0365854, -35.9146341, 164.1158537, -124.7500000, -283.0000000, -46.0000000
2021-10-23 21:29:33.603879 , -47.3135770, -9.9210387, -45.7815849, -0.2114868, -1.9999390, -0.1547241, -175.5792683, -38.5060976, 136.1585366, -129.7500000, -270.5000000, -37.0000000
2021-10-23 21:29:33.919181 , -59.6024749, -6.8533591, -47.7801779, -0.4846802, -1.9999390, -0.2617798, -48.8719512, 25.6707317, -25.2439024, -127.1250000, -272.2500000, -34.7500000
2021-10-23 21:29:34.225779 , -53.3391713, -3.7791075, -48.3457761, 0.0974731, -0.5178223, 0.9882812, -9.1768293, 31.7073171, 46.2804878, -126.5000000, -254.0000000, -22.6250000
2021-10-23 21:29:34.522332 , -45.1155113, -8.2698565, -49.6789641, 0.2431641, -0.5681152, 1.5278320, 38.9024390, -38.7500000, -38.7195122, -121.1250000, -268.7500000, -34.6250000
2021-10-23 21:29:34.827849 , -64.7918786, -3.5401298, -45.7657924, 0.0456543, -0.7303467, -0.3317261, -147.2256098, 21.7073171, 152.5914634, -133.6250000, -274.2500000, -36.3750000
2021-10-23 21:29:35.125641 , -61.0061701, -7.4385985, -44.2990121, 0.4658203, 0.7130127, 0.1618652, -59.9390244, -2.5914634, 71.4939024, -152.6250000, -267.2500000, -35.3750000
2021-10-23 21:29:35.421753 , -69.3002821, 5.6011015, -45.8940733, -0.0170898, -0.8057251, -0.0734253, -34.5121951, 143.1707317, 199.6036585, -142.0000000, -262.3750000, -26.1250000
2021-10-23 21:29:35.713702 , -60.2448468, 0.0105637, -42.9482104, 0.1831055, -0.4773560, 0.7792969, 36.8292683, -69.2682927, -9.2073171, -128.6250000, -253.6250000, -27.3750000
2021-10-23 21:29:36.009142 , -55.0634134, -11.0377603, -40.3856192, 0.4987183, -0.2742920, 0.4711304, 20.4878049, -87.8048780, -0.6707317, -137.2500000, -254.5000000, -14.1250000
2021-10-23 21:29:36.305324 , -40.5522839, -5.7942572, -42.7459257, 0.1822510, -0.0040894, 0.4288330, 114.6036585, 120.8536585, 139.9695122, -175.6250000, -265.6250000, -25.0000000
2021-10-23 21:29:36.601337 , -36.3831990, -5.9821194, -40.2928495, -0.5035400, -1.4251099, 1.6887817, 103.7500000, -109.8170732, 11.4939024, -186.8750000, -289.2500000, -36.5000000
2021-10-23 21:29:36.897484 , -40.2945291, -4.2378719, -56.5440169, -0.3108521, 0.5713501, 1.0551758, -304.7256098, 123.7195122, -199.0243902, -176.5000000, -305.5000000, -49.5000000
2021-10-23 21:29:37.193755 , -32.3377982, -0.9404134, -59.4087019, -0.2233887, 0.6430054, 1.4931641, -64.3292683, 44.6646341, -10.9756098, -162.0000000, -313.8750000, -57.8750000
2021-10-23 21:29:37.490137 , -21.8356506, 0.6210192, -57.5023255, -0.0029297, -0.1697388, 1.1428833, 123.9939024, -2.7743902, 79.9695122, -136.3750000, -310.7500000, -60.5000000
2021-10-23 21:29:37.786555 , -15.3276312, 3.0906396, -56.4654142, 0.0818481, -0.4176636, 1.2947388, 121.2500000, 50.6707317, 78.2621951, -142.1250000, -301.1250000, -55.2500000
2021-10-23 21:29:38.083471 , -15.5849625, 4.9044083, -58.2231212, -0.0023193, -0.2916260, 1.5573730, -23.9634146, 53.0182927, 13.8109756, -144.6250000, -298.2500000, -51.0000000
2021-10-23 21:29:38.383319 , -7.3121691, 0.7515609, -55.3761188, 0.1621704, 0.6486206, 0.7868652, -36.0670732, -43.4756098, 47.5000000, -187.7500000, -301.7500000, -53.8750000
2021-10-23 21:29:38.679731 , -12.9339309, 0.9018124, -52.2700937, -0.0880127, -0.6347046, 1.1178589, -22.2256098, -22.3170732, 80.2743902, -181.5000000, -293.3750000, -28.6250000
2021-10-23 21:29:38.976098 , -12.0149358, 0.4773317, -49.5059115, -0.0322266, -0.3211060, 0.8530273, 55.6402439, -30.1219512, 88.8719512, -157.8750000, -276.6250000, -18.2500000
2021-10-23 21:29:39.272356 , -7.2786904, 4.8908896, -49.7371846, -0.1184082, -0.0104370, 0.9761963, 34.7256098, 29.4512195, 7.6219512, -152.7500000, -235.6250000, -16388.7500000
2021-10-23 21:29:39.568961 , -7.4996599, 4.2322873, -51.8294963, -0.0164185, -0.1621094, 0.9394531, 9.7256098, 8.2621951, -0.9756098, -152.7500000, -248.6250000, -7.7500000
2021-10-23 21:29:39.864701 , -3.1749369, 2.8738174, -53.8581747, -0.0510254, 0.0692139, 1.4121094, 44.9695122, -14.4207317, -6.5548780, -136.0000000, -236.8750000, -6.5000000
2021-10-23 21:29:40.161541 , -1.8000142, -1.1227960, -56.6493435, -0.0180664, 0.0308838, 1.5682983, 8.5670732, -70.9146341, -33.0792683, -137.3750000, -235.8750000, -11.7500000
2021-10-23 21:29:40.458143 , 6.4393735, -2.8141863, -57.3779470, 0.3801880, 1.0629883, 0.7594604, -36.1280488, 33.1097561, 17.9878049, -126.1250000, -228.3750000, -8.1250000
2021-10-23 21:29:40.754303 , 4.1369554, -11.3953853, -58.1800880, 0.2592163, 0.0531006, 0.2443237, -68.3231707, -2.1036585, 6.2804878, -132.8750000, -245.8750000, -9.0000000
2021-10-23 21:29:41.050745 , 1.3417370, -8.4367620, -57.7459684, 0.1823120, -0.1529541, 1.5473022, -11.4939024, 38.3841463, 24.1158537, -134.5000000, -255.5000000, -13.1250000
2021-10-23 21:29:41.346552 , -0.1493535, -10.2225049, -58.8998902, 0.1580811, -0.4514771, 1.4927368, 46.7987805, -51.0060976, -6.0670732, -135.5000000, -268.7500000, -21.2500000
2021-10-23 21:29:41.643037 , -1.3843923, -20.8367718, -61.0094227, 0.2316895, -0.0100098, 0.1561279, -25.6402439, -35.9756098, -16.2804878, -143.5000000, -276.7500000, -24.5000000
2021-10-23 21:29:41.939472 , -5.3109369, -19.1137491, -63.4906508, 0.2750244, -0.0773926, 0.3878784, -57.1341463, 96.4939024, -34.5121951, -140.5000000, -279.6250000, -27.2500000
2021-10-23 21:29:42.235709 , -3.3452144, -14.6448557, -65.2045299, 0.1778564, 0.0064697, 1.8896484, 10.1829268, 31.1890244, -10.7926829, -134.7500000, -283.6250000, -32.3750000
2021-10-23 21:29:42.532063 , -2.1796469, -14.5688305, -65.4043898, 0.2088013, -0.0704956, 1.4223633, 21.7682927, -27.4390244, -0.7926829, -132.3750000, -278.8750000, -33.0000000
2021-10-23 21:29:42.828077 , -1.0448449, -18.9800968, -65.3336390, 0.0501099, 0.1473999, -2.0000000, 14.1768293, -19.6036585, 0.7012195, -140.5000000, -273.7500000, -25.1250000
2021-10-23 21:29:43.124638 , 0.3532077, -17.6444434, -63.8882793, 0.0949707, -0.0214233, 1.7957153, 35.0304878, -41.5548780, 18.6280488, -148.3750000, -267.0000000, -17.6250000
2021-10-23 21:29:43.420770 , 2.7121000, -18.8980596, -61.4319966, 0.1204834, -0.0004272, 1.4275513, 64.8170732, -80.1219512, 35.6402439, -154.8750000, -253.5000000, -11.7500000
2021-10-23 21:29:43.717780 , 2.0835905, -16.2521569, -58.8717942, 0.0432129, 0.0249634, 1.5001221, 83.6585366, -130.5182927, 52.3780488, -161.8750000, -249.1250000, -8199.5000000
2021-10-23 21:29:44.014304 , 4.9957480, -22.6017850, -58.2872723, 0.0313721, 0.2434692, -2.0000000, 24.6341463, -54.0853659, 24.7560976, -166.3750000, -240.8750000, -8.0000000
2021-10-23 21:29:44.310649 , 4.4505695, -20.9715094, -59.4399664, 0.0602417, 0.3890381, -2.0000000, 7.1646341, 1.9512195, -4.5121951, -173.3750000, -227.2500000, -8198.5000000
2021-10-23 21:29:44.607656 , 3.2543221, -14.3028227, -59.5102654, -0.0442505, 0.0722046, 1.9569092, -20.6402439, 46.3414634, -31.7682927, -180.5000000, -210.0000000, -7.7500000
2021-10-23 21:29:44.904153 , -10.9874149, -5.6274397, -60.3874238, 0.0499878, -0.2779541, 0.2371826, -40.3658537, 87.6219512, -33.5975610, -198.6250000, -194.1250000, -8198.2500000
2021-10-23 21:29:45.200109 , -17.8133224, -13.5002337, -53.7357363, 0.1964722, -0.1680298, -0.2896118, 16.0365854, -27.0731707, 39.5426829, -201.7500000, -186.5000000, -16.7500000
