
Sense HAT Test Program ...

Raspberry UTC Start2021-10-22 14:29:46.079776
UTC Current Time, roll, Pitch, Yaw, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
2021-10-22 14:30:12.987317 , -19.7697862, -2.4180277, -12.8785743, 0.0267334, -0.2891846, 1.0397339, -3.0792683, -1.9207317, 23.2926829, -119.6250000, -40.8750000, -18.2500000
2021-10-22 14:30:13.282568 , -19.0536216, -3.2439638, -13.6742721, 0.0835571, -0.3023682, 1.0484619, -4.4512195, -14.9390244, 14.0853659, -119.2500000, -39.0000000, -22.7500000
2021-10-22 14:30:13.587274 , -17.6763329, -2.4549282, -17.7757354, -0.0419312, -0.1677856, 1.1141357, -22.1646341, 3.8414634, -36.9207317, -120.0000000, -50.6250000, -16.6250000
2021-10-22 14:30:13.882742 , -18.1166849, -1.7419514, -19.8750050, 0.0962524, -0.4859009, 1.0053101, 25.5792683, 35.4573171, -25.9146341, -119.8750000, -40.6250000, -15.0000000
2021-10-22 14:30:14.179657 , -16.2879438, 1.0309931, -32.8496728, 0.0034790, -0.3485718, 1.0089722, 21.0365854, 21.3109756, -19.7256098, -127.5000000, -16392.8750000, -8195.7500000
2021-10-22 14:30:14.476053 , -14.3257841, 2.5566061, -34.7706274, 0.0059814, -0.2756348, 1.0234985, 4.9390244, -3.9329268, -27.5914634, -151.5000000, 38.0000000, -8203.3750000
2021-10-22 14:30:14.772198 , -16.3704765, 1.9573373, -26.3385392, -0.0074463, -0.3185425, 1.0411987, 6.7987805, 6.0975610, -8.4756098, -169.3750000, 52.8750000, -27.2500000
2021-10-22 14:30:15.068922 , -18.8608570, 1.2317928, -18.5991507, 0.0248413, -0.3706055, 1.0231323, 1.1280488, 4.4817073, -6.5243902, -173.3750000, 64.0000000, -25.2500000
2021-10-22 14:30:15.364569 , -18.5731185, 1.0962415, -9.6823605, 0.0296631, -0.3329468, 0.9981689, -12.8048780, 0.9451220, 29.2987805, -136.0000000, 42.6250000, 26.5000000
2021-10-22 14:30:15.659845 , -16.8108687, 2.1025481, -6.8316857, -0.0323486, -0.2913208, 0.9855957, 10.1524390, 5.1524390, 35.3353659, -106.2500000, -22.1250000, 56.7500000
2021-10-22 14:30:15.956028 , -19.1648923, -0.3455240, -10.3900950, 0.0678101, -0.3310547, 1.0520020, -12.5914634, -19.5731707, 20.0000000, -98.7500000, -70.5000000, 20.0000000
2021-10-22 14:30:16.252466 , -14.7971294, 3.2180466, -11.1531746, 0.0512695, -0.2273560, 0.9795532, -2.5000000, 3.1402439, 12.4390244, -113.0000000, -53.0000000, -8194.8750000
2021-10-22 14:30:16.548346 , -14.2717241, 2.5395934, -12.6490446, 0.0401001, -0.2619019, 0.9343872, 14.5426829, 11.0365854, 1.4329268, -121.6250000, -35.6250000, -17.1250000
2021-10-22 14:30:16.844809 , -13.2787998, 2.9021652, -12.8606527, -0.0709839, -0.1570435, 1.0097656, -3.9329268, 1.2804878, -1.1585366, -127.0000000, -26.6250000, -20.0000000
2021-10-22 14:30:17.140879 , -13.6878588, 2.1016619, -14.3126534, -0.0014038, -0.2478638, 0.9773560, -3.4756098, 1.4329268, -23.3231707, -131.7500000, -30.2500000, -19.5000000
2021-10-22 14:30:17.437092 , -14.4799360, 0.3105165, -15.4919979, 0.0510254, -0.2882080, 0.9705811, -2.9878049, -8.4756098, -27.5914634, -135.6250000, -30.6250000, -19.2500000
2021-10-22 14:30:17.733355 , -14.6123440, -1.7366688, -16.6483254, 0.1071167, -0.2843628, 1.0183105, 3.5365854, -4.3597561, -42.0121951, -144.5000000, -26.0000000, -22.0000000
2021-10-22 14:30:18.029294 , -15.1987596, -2.6567560, -16.1636566, 0.1265869, -0.3086548, 1.0220337, 0.9146341, 8.9024390, -16.6158537, -157.7500000, -23.3750000, -23.8750000
