
Sense HAT Test Program ...

Raspberry UTC Start2021-10-23 20:18:29.672343
UTC Current Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
2021-10-23 20:19:38.643657 , 0.4565430, 0.7116699, 0.4276123, 20.5792683, -13.1707317, 7.1646341
2021-10-23 20:19:38.939337 , 0.3993530, 0.6472778, 0.4216919, 12.3475610, 0.8841463, 3.8109756
2021-10-23 20:19:39.235333 , 0.4082031, 0.6481323, 0.3799438, 3.4451220, -1.0060976, -1.4634146
2021-10-23 20:19:39.531464 , 0.4185791, 0.6604614, 0.3621216, -1.2804878, 0.2743902, 2.6524390
2021-10-23 20:19:39.827711 , 0.4777222, 0.6662598, 0.3761597, 10.8536585, 4.5121951, 2.5914634
2021-10-23 20:19:40.123917 , 0.4816895, 0.6631470, 0.3483887, -13.3841463, 7.2256098, 9.4207317
2021-10-23 20:19:40.419616 , 0.5046387, 0.5316772, 0.4874268, -59.3597561, -6.7378049, -13.0792683
2021-10-23 20:19:40.715076 , 0.5083618, 0.2318726, 0.8370361, -54.5121951, 10.9451220, -13.2926829
2021-10-23 20:19:41.012036 , 0.4246826, 0.0799561, 0.9253540, -28.7804878, -10.6097561, -7.2560976
2021-10-23 20:19:41.307602 , 0.3531494, -0.0358276, 0.9365845, 0.7926829, 144.7256098, -18.3841463
2021-10-23 20:19:41.603587 , -0.4085693, -0.0654907, 0.6815796, 31.7987805, 110.6707317, -115.1524390
2021-10-23 20:19:41.899761 , -0.7262573, -0.6442261, 0.4008179, 30.1524390, 53.5060976, -169.7560976
2021-10-23 20:19:42.195777 , -0.7094727, -0.8320923, 0.3447876, -19.5426829, 0.7621951, -9.8475610
2021-10-23 20:19:42.491612 , -0.7393188, -0.5844116, 0.3163452, 74.2073171, -139.6951220, 157.9268293
2021-10-23 20:19:42.787822 , 0.0725098, 0.1134644, 0.8134155, 22.1036585, -132.2560976, 105.8841463
2021-10-23 20:19:43.083997 , 0.5353394, 0.1752319, 0.7777100, 9.3597561, -48.2926829, 53.9939024
2021-10-23 20:19:43.379933 , 0.9693604, 0.0676880, 0.7717285, -18.0792683, -19.6646341, 21.9207317
2021-10-23 20:19:43.675929 , 0.8458862, -0.0857544, 0.7283936, -7.8963415, -0.4573171, 7.9878049
2021-10-23 20:19:43.972692 , 1.1428833, -0.0794678, 0.8280029, -2.3475610, 45.1829268, 17.0731707
2021-10-23 20:19:44.268185 , 0.0932617, -0.0014038, 0.6373291, -7.2560976, 167.6219512, -66.7378049
2021-10-23 20:19:44.564602 , -0.5645752, -0.2520752, 0.5343628, -4.5426829, 175.8536585, -89.2987805
2021-10-23 20:19:44.860491 , -1.0404663, -0.6215820, 0.0235596, 10.5792683, 58.5060976, -25.6707317
2021-10-23 20:19:45.156372 , -0.8979492, -0.5211792, 0.1040039, -7.0121951, -4.6036585, 1.7378049
2021-10-23 20:19:45.452254 , -0.8096924, -0.3309326, 0.2268677, 6.4939024, -92.2256098, -39.4817073
2021-10-23 20:19:45.748467 , -0.6376343, -0.8398438, 0.4924316, -31.8292683, -48.8719512, -25.8536585
2021-10-23 20:19:46.044641 , -0.6527710, -0.7280884, 0.4669800, -4.1768293, -13.8719512, 4.0853659
2021-10-23 20:19:46.340695 , -0.6410522, -0.7655640, 0.5471191, 15.8536585, -94.9390244, 22.4695122
2021-10-23 20:19:46.637327 , -0.1354980, -0.5140381, 0.8746338, 31.9512195, -91.8597561, 24.6646341
2021-10-23 20:19:46.933241 , 0.2658081, -0.4729614, 1.0300293, 2.7439024, -23.0182927, -17.8658537
2021-10-23 20:19:47.228628 , 0.1006470, -0.5863647, 0.9869995, 40.3353659, -22.7743902, 34.9085366
2021-10-23 20:19:47.527681 , 0.4172363, -0.2126465, 0.9668579, 53.0792683, -21.8597561, 44.4512195
2021-10-23 20:19:47.823217 , 0.4699097, 0.0365601, 0.8839111, 88.7195122, -5.7926829, 12.1951220
2021-10-23 20:19:48.138099 , 0.3724365, 0.4868774, 0.5947876, 75.1829268, 11.3414634, -47.9268293
2021-10-23 20:19:48.444817 , -0.0620117, 0.5389404, 0.5386353, -5.7317073, 58.9939024, -54.2987805
2021-10-23 20:19:48.778447 , -0.3462524, 0.5292969, 0.5048828, -16.4634146, 2.8353659, -35.1524390
2021-10-23 20:19:49.083405 , -0.4014282, 0.2454834, 0.7352295, -38.2621951, 8.8109756, -15.0304878
2021-10-23 20:19:49.391556 , -0.4878540, 0.1797485, 0.7326660, -33.7195122, -0.4573171, -27.0731707
2021-10-23 20:19:49.697372 , -0.4985352, -0.1495361, 0.9323730, -17.1951220, 5.9146341, -21.1890244
2021-10-23 20:19:49.992433 , -0.5975342, -0.1362915, 0.8134766, 23.1402439, -14.2378049, 41.9512195
2021-10-23 20:19:50.288390 , -0.2202759, 0.4328003, 0.6012573, 10.1829268, 0.8841463, 106.4939024
2021-10-23 20:19:50.583860 , -0.1139526, 0.6185303, 0.5552368, -9.8475610, 2.5609756, 2.7134146
2021-10-23 20:19:50.879727 , 0.3666992, 0.2236328, 0.7177124, -85.9756098, -131.4024390, 16.2804878
2021-10-23 20:19:51.175591 , 0.7429199, -0.1187134, 0.8564453, -1.7682927, -46.3414634, 23.5670732
2021-10-23 20:19:51.471429 , 0.9415283, -0.0074463, 0.7590332, -8.3231707, 4.1158537, 5.0304878
2021-10-23 20:19:51.767696 , 0.4792480, -0.1595459, 0.7821045, -32.8963415, 156.7987805, -109.4817073
2021-10-23 20:19:52.063728 , -0.4912109, -0.3332520, 0.7586060, -34.3902439, 89.5121951, -47.7134146
2021-10-23 20:19:52.359513 , -0.5513306, -0.3385620, 0.7360840, 14.9390244, 2.0731707, -16.7987805
2021-10-23 20:19:52.655451 , -0.7134399, -0.2907104, 0.8043213, 78.9329268, -12.4085366, -18.5060976
2021-10-23 20:19:52.951602 , 0.0614014, -0.5529785, 0.7218628, -12.7134146, -152.5304878, -43.5060976
2021-10-23 20:19:53.247471 , 0.8664551, -0.5754395, 0.8546143, -3.2621951, -63.1707317, -11.5853659
2021-10-23 20:19:53.543286 , 0.6657104, -0.4431152, 0.8973999, 4.2378049, 80.8841463, 61.9512195
2021-10-23 20:19:53.839308 , -0.1977539, -0.4207153, 0.6627808, 110.3048780, 134.1768293, 118.9024390
2021-10-23 20:19:54.134866 , -0.5768433, 0.5396118, 0.6784058, 27.0731707, 14.8170732, 27.8048780
2021-10-23 20:19:54.430796 , -0.5059204, 0.2163086, 0.5523071, -111.2804878, -52.3780488, -77.8658537
2021-10-23 20:19:54.726450 , 0.0340576, -0.6096191, 0.8123779, -55.8231707, -70.0609756, -1.0670732
2021-10-23 20:19:55.022417 , 0.1248779, -0.6873779, 1.0158691, -32.8963415, -9.4512195, 5.1829268
2021-10-23 20:19:55.318816 , 0.1122437, -0.9083252, 1.1651611, -3.8414634, 7.6829268, -4.9695122
2021-10-23 20:19:55.614806 , -0.2586060, -0.5416260, 0.7745972, 92.6829268, 13.2621951, 24.8475610
2021-10-23 20:19:55.910622 , 0.0136719, 0.2756958, 0.5791016, 103.5670732, -17.1646341, 55.0304878
2021-10-23 20:19:56.206984 , 0.3371582, 0.5845947, 0.7254639, -20.9451220, -67.2865854, 36.5548780
2021-10-23 20:19:56.502809 , 0.4390259, 0.5869141, 0.8402710, -8.9939024, 10.3963415, -1.9817073
2021-10-23 20:19:56.798673 , 0.1416626, 0.3212891, 0.6876221, -66.4329268, -23.4451220, -65.9146341
2021-10-23 20:19:57.095143 , 0.5430908, 0.0480347, 0.5378418, -8.9634146, -167.6219512, -20.9146341
2021-10-23 20:19:57.391038 , 1.0633545, 0.1271973, 0.6878052, -2.5609756, -2.8658537, 7.7134146
2021-10-23 20:19:57.686742 , 0.6846313, 0.0831299, 0.7451172, -15.4573171, 104.8170732, 46.0670732
2021-10-23 20:19:57.982726 , 0.1921997, 0.1094360, 0.7739258, 47.1036585, 142.8963415, -7.6219512
2021-10-23 20:19:58.279025 , -0.5949097, 0.3019409, 0.6604004, 18.5060976, 116.7987805, -10.1524390
2021-10-23 20:19:58.575330 , -0.8974609, 0.1278687, 0.3365479, 8.8719512, 42.5304878, -17.1036585
2021-10-23 20:19:58.871431 , -1.0529175, 0.3154907, 0.1757202, -10.2134146, -40.2743902, -25.8841463
2021-10-23 20:19:59.167626 , -0.4362183, -0.0600586, 0.5534058, -31.7682927, -269.6951220, -5.2743902
2021-10-23 20:19:59.463506 , 0.8855591, -0.0584717, 0.7369995, -0.1219512, -99.2682927, -6.7378049
2021-10-23 20:19:59.759407 , 1.1714478, -0.0378418, 0.6810303, -8.7804878, -26.0670732, 4.7560976
2021-10-23 20:20:00.055466 , 0.7551270, -0.1564331, 0.6212158, -3.1097561, 180.7012195, 28.9634146
2021-10-23 20:20:00.382194 , -0.3024902, -0.1036987, 0.7297974, 26.9512195, 130.6707317, 18.3841463
2021-10-23 20:20:00.687459 , -1.1110229, 0.2319946, 0.5308838, 21.6463415, 17.7439024, 14.9695122
2021-10-23 20:20:00.982841 , -0.5809937, -0.0017700, 0.6895752, -67.3170732, -78.4451220, -68.4451220
2021-10-23 20:20:01.299686 , 0.1481934, -0.9235229, 1.3025513, -36.8292683, -66.9817073, -3.9634146
2021-10-23 20:20:01.604694 , -0.0646973, -0.0095825, 0.6019287, 183.1707317, 33.1707317, 67.5914634
2021-10-23 20:20:01.938151 , 0.1783447, 0.9178467, 0.2949219, 90.1524390, -17.0731707, 59.3597561
2021-10-23 20:20:02.260440 , 0.1520996, 1.0848389, 0.6942139, -145.4573171, 11.9512195, -57.7743902
2021-10-23 20:20:02.565354 , 0.0412598, -0.2893677, 0.7943115, -102.0731707, 17.7743902, -57.0731707
2021-10-23 20:20:02.868018 , -0.0229492, -0.2749023, 0.7684326, 46.3719512, -31.8292683, 15.2743902
2021-10-23 20:20:03.163340 , 0.1110840, -0.0808716, 1.1598511, 33.1097561, -32.5000000, 1.2195122
2021-10-23 20:20:03.459345 , 0.2614746, -0.0148315, 1.2893066, -20.0609756, 37.9878049, -18.6890244
2021-10-23 20:20:03.755192 , -0.0806885, -0.1510620, 0.7870483, -26.9207317, 22.5914634, -19.4817073
2021-10-23 20:20:04.051275 , 0.0039673, -0.1790771, 0.8676147, 7.4695122, -42.9268293, 5.6097561
2021-10-23 20:20:04.347344 , 0.2401123, -0.2276611, 1.0565186, -7.5609756, -32.4695122, 2.8048780
2021-10-23 20:20:04.643264 , 0.3071899, -0.2191162, 1.0279541, 2.6829268, -2.4695122, 4.3292683
2021-10-23 20:20:04.938927 , 0.2754517, -0.1450806, 1.0666504, 5.3048780, 6.1890244, -3.3536585
2021-10-23 20:20:05.235152 , 0.2559204, -0.2942505, 1.0379639, 27.1951220, 14.5121951, 25.9451220
2021-10-23 20:20:05.530703 , 0.1370850, 0.2545776, 0.8116455, 72.9573171, 96.7378049, -96.0060976
2021-10-23 20:20:05.826868 , -0.1286011, 0.2808838, 0.8846436, -13.0182927, -31.2500000, 17.7439024
2021-10-23 20:20:06.122465 , -0.0570068, 0.2487183, 0.9188232, -14.6036585, -7.9573171, 2.6829268
2021-10-23 20:20:06.418175 , -0.0612793, 0.1969604, 0.9619751, -10.9146341, 11.6463415, -2.6219512
2021-10-23 20:20:06.714213 , -0.1125488, 0.1586304, 0.9180298, -11.1890244, 4.9695122, 2.5914634
2021-10-23 20:20:07.009948 , -0.1056519, 0.0805664, 0.9132080, -12.8353659, 2.3780488, 2.5304878
2021-10-23 20:20:07.305916 , -0.1375122, 0.0369263, 0.9392700, -7.2865854, 6.4634146, -0.0304878
2021-10-23 20:20:07.601909 , -0.1357422, -0.0053101, 0.9191895, -10.1219512, -1.1280488, 3.2926829
2021-10-23 20:20:07.897810 , -0.0985107, 0.0003662, 0.9779053, -1.3719512, -3.6585366, 2.1646341
2021-10-23 20:20:08.193907 , -0.0878296, -0.0060425, 0.9722900, -1.9207317, -9.2378049, 4.0853659
2021-10-23 20:20:08.489970 , -0.0281372, -0.0007935, 0.9973145, -1.4024390, -8.0182927, 2.4695122
2021-10-23 20:20:08.786988 , 0.0173340, 0.0119629, 1.0180664, -1.9207317, -4.8475610, 3.9329268
2021-10-23 20:20:09.083093 , 0.0375977, 0.0079956, 1.0191650, -2.4695122, -7.9268293, 5.3658537
2021-10-23 20:20:09.379363 , 0.0687256, -0.0205688, 0.9968872, -3.9329268, -3.9329268, 2.6219512
2021-10-23 20:20:09.674935 , 0.0887451, -0.0184326, 0.9921875, -1.4634146, -1.1890244, 1.7987805
2021-10-23 20:20:09.970826 , 0.1063843, 0.0055542, 1.0062866, 5.6707317, -3.2012195, 2.2865854
2021-10-23 20:20:10.266865 , 0.1380005, 0.0266113, 0.9885254, 1.0975610, -2.9268293, 2.1646341
2021-10-23 20:20:10.562866 , 0.1610107, 0.0337524, 0.9852905, 1.8597561, -2.8048780, 1.2804878
2021-10-23 20:20:10.858863 , 0.1607666, 0.0525513, 0.9665527, 0.1829268, -1.6158537, -0.5792683
2021-10-23 20:20:11.154700 , 0.1712646, 0.0708008, 0.9674683, -0.7926829, -0.2134146, 0.0609756
2021-10-23 20:20:11.450565 , 0.1762695, 0.0776978, 0.9724731, -2.5609756, -0.1219512, 0.1829268
2021-10-23 20:20:11.746496 , 0.1688232, 0.0761719, 0.9751587, -1.9512195, 0.5182927, 0.0609756
2021-10-23 20:20:12.042300 , 0.1700439, 0.0651855, 0.9742432, -5.9146341, 1.7987805, -0.7926829
2021-10-23 20:20:12.338809 , 0.1654663, 0.0424194, 1.0008545, -9.3902439, 2.4390244, -1.1890244
2021-10-23 20:20:12.634814 , 0.1726074, -0.0090942, 0.9843140, -3.6585366, 1.8597561, -2.2256098
2021-10-23 20:20:12.930531 , 0.1441650, -0.0296631, 1.0076294, -9.1463415, 11.5853659, -1.9512195
2021-10-23 20:20:13.238741 , 0.0545044, -0.0551758, 0.9791260, -8.2317073, 10.5182927, -3.2012195
2021-10-23 20:20:13.543542 , 0.0613403, -0.0856934, 1.0260620, -4.1768293, 3.2317073, -1.4634146
2021-10-23 20:20:13.858232 , 0.0504150, -0.1735840, 0.9922485, -5.3963415, 7.9878049, -0.4878049
2021-10-23 20:20:14.164387 , -0.0298462, -0.1381226, 1.0035400, -10.2743902, -6.3719512, 8.5670732
2021-10-23 20:20:14.488663 , -0.0037231, -0.1577148, 1.0208130, 5.7317073, 6.3414634, 5.6707317
2021-10-23 20:20:14.784522 , -0.0618896, -0.0697021, 0.9942627, 34.8780488, 36.9512195, 30.1829268
2021-10-23 20:20:15.101836 , -0.0875244, -0.1425781, 1.0484619, -11.4024390, 19.3597561, 1.2804878
2021-10-23 20:20:15.407467 , -0.0504761, -0.0744629, 0.9582520, 1.3414634, -7.4390244, -8.1707317
2021-10-23 20:20:15.699632 , 0.0492554, -0.0305786, 1.0122681, -1.0365854, 1.5853659, -3.4756098
2021-10-23 20:20:15.995058 , -0.0219116, -0.0630493, 1.0111084, -1.8597561, -0.6402439, 2.8963415
2021-10-23 20:20:16.290797 , -0.0124512, -0.0747070, 1.0002441, -4.2987805, -5.8841463, -4.2987805
2021-10-23 20:20:16.586202 , 0.0219727, -0.0473633, 0.9824829, -5.2743902, -3.8414634, -0.7621951
2021-10-23 20:20:16.882985 , 0.0604858, -0.1219482, 1.0034180, -7.6219512, -4.4207317, -4.7865854
2021-10-23 20:20:17.178614 , 0.0653076, -0.2033691, 1.0524292, -12.8963415, -0.6707317, -4.7865854
2021-10-23 20:20:17.475236 , 0.0535889, -0.2334595, 0.9688721, -28.3536585, -25.1829268, -1.8292683
2021-10-23 20:20:17.771044 , 0.1571655, -0.3106079, 1.0256958, -2.8048780, 3.7500000, -6.3109756
2021-10-23 20:20:18.067396 , 0.1540527, -0.4390259, 1.0059204, -47.6524390, -5.4268293, -13.8719512
2021-10-23 20:20:18.363337 , 0.1626587, -0.5852051, 0.9689331, -17.4390244, -0.3048780, 1.4939024
2021-10-23 20:20:18.659410 , 0.1726074, -0.6371460, 0.9187012, -17.4695122, -0.2134146, -2.2865854
2021-10-23 20:20:18.955391 , 0.1870117, -0.7114868, 0.8837891, -10.8231707, -5.6707317, -6.7378049
2021-10-23 20:20:19.251222 , 0.2221069, -0.7360840, 0.8353882, -18.8109756, -5.3353659, -6.0060976
2021-10-23 20:20:19.547030 , 0.2513428, -0.8309937, 0.8569336, -11.0975610, -5.0609756, -2.4085366
2021-10-23 20:20:19.843240 , 0.2416382, -0.7701416, 0.8777466, 40.7012195, 12.2256098, 16.7378049
2021-10-23 20:20:20.138896 , 0.1243286, -0.4940186, 0.9517212, 63.3536585, 30.6097561, 25.0914634
2021-10-23 20:20:20.435192 , 0.0628662, -0.1534424, 0.9954834, 46.7073171, 7.2560976, 16.5243902
2021-10-23 20:20:20.730903 , -0.0338135, 0.0413818, 0.9395752, 39.6036585, 4.5426829, 6.1585366
2021-10-23 20:20:21.027392 , -0.1856689, 0.3411255, 0.7009888, 40.0304878, 21.6768293, -19.9695122
2021-10-23 20:20:21.323182 , -0.3076172, 0.3512573, 0.7897339, 18.2621951, 18.0792683, -6.3109756
2021-10-23 20:20:21.619084 , -0.2904053, 0.4215698, 0.6829224, 30.4573171, 7.0121951, 1.2195122
2021-10-23 20:20:21.915008 , -0.2704468, 0.4912109, 0.6250000, 25.9146341, 0.1219512, 7.2256098
2021-10-23 20:20:22.211491 , -0.2092285, 0.6067505, 0.4834595, 36.8597561, 1.4329268, 5.9756098
2021-10-23 20:20:22.507043 , -0.2136230, 0.7111816, 0.2540894, 38.2926829, 2.0121951, 2.0731707
2021-10-23 20:20:22.802717 , -0.1998901, 0.7280273, 0.1917725, 14.3292683, 3.2926829, 2.8963415
2021-10-23 20:20:23.098825 , -0.1907349, 0.7524414, 0.0623779, 23.9939024, 0.0000000, 0.3048780
2021-10-23 20:20:23.394972 , -0.2020874, 0.7639771, -0.0883789, 18.9329268, 7.5304878, 9.0548780
2021-10-23 20:20:23.690791 , -0.1405640, 0.7509766, -0.1177979, 16.6463415, 5.1524390, 4.5121951
2021-10-23 20:20:23.987038 , -0.0782471, 0.7674561, -0.2804565, -1.2195122, -1.4024390, -1.5243902
2021-10-23 20:20:24.283218 , -0.1286621, 0.7500000, -0.2337036, -8.2621951, -1.9207317, -2.4085366
2021-10-23 20:20:24.579123 , -0.1538696, 0.7583008, -0.1820679, -17.8658537, -12.5914634, -9.5121951
2021-10-23 20:20:24.875307 , -0.2105713, 0.7290039, 0.0117798, -31.2500000, -18.3536585, -6.3109756
2021-10-23 20:20:25.171433 , -0.2472534, 0.7078857, 0.1734009, -28.6280488, -5.2439024, -1.4024390
2021-10-23 20:20:25.467476 , -0.1123657, 0.6808472, 0.3812256, -63.5365854, -5.8841463, 18.1097561
2021-10-23 20:20:25.764318 , -0.1823120, 0.5660400, 0.5574951, -38.9634146, -12.2560976, -4.2987805
2021-10-23 20:20:26.099533 , -0.1531372, 0.4055176, 0.7741699, -56.1890244, 5.2134146, 1.4634146
2021-10-23 20:20:26.404356 , -0.0775757, 0.1716919, 0.8994141, -55.3353659, -15.5487805, -0.5182927
2021-10-23 20:20:26.719024 , -0.0678711, -0.2171021, 1.0185547, -61.5548780, 0.8841463, -11.7073171
2021-10-23 20:20:27.025256 , -0.0013428, -0.4479370, 0.9968872, -29.1768293, -13.4451220, -8.8414634
2021-10-23 20:20:27.340183 , 0.0100098, -0.5495605, 0.8967896, -21.7073171, -6.2500000, -4.4512195
2021-10-23 20:20:27.645268 , 0.0647583, -0.7056274, 0.9099731, -18.1097561, -3.1402439, -6.4329268
2021-10-23 20:20:27.962466 , 0.0769043, -0.7626343, 0.8953857, -6.8597561, -2.9878049, -0.3048780
2021-10-23 20:20:28.267838 , 0.1192627, -0.7723999, 0.8550415, -12.1951220, -4.8780488, -8.1707317
2021-10-23 20:20:28.559820 , 0.1603394, -0.8099976, 0.8618774, -0.6402439, -1.6158537, -0.1829268
2021-10-23 20:20:28.855338 , 0.1332397, -0.7843018, 0.8734131, 5.0914634, 5.3048780, 3.5975610
2021-10-23 20:20:29.151473 , 0.1240234, -0.6705933, 0.9041138, 23.7195122, -1.5548780, 14.6951220
2021-10-23 20:20:29.447756 , 0.0649414, -0.5421753, 0.9337158, 24.9695122, 3.5365854, 7.4085366
2021-10-23 20:20:29.744056 , 0.0150757, -0.4348145, 0.9945068, 21.8597561, 13.8109756, 8.7195122
2021-10-23 20:20:30.040213 , -0.0426025, -0.2700806, 1.0272217, 40.1524390, -1.9817073, 24.5121951
2021-10-23 20:20:30.336423 , 0.0465698, 0.0012817, 0.9807739, 43.3536585, 4.5121951, 12.8048780
2021-10-23 20:20:30.632519 , 0.0034790, 0.1287231, 0.9839478, 35.5792683, 3.4451220, 9.5731707
2021-10-23 20:20:30.928613 , -0.0178223, 0.3025513, 0.8747559, 18.8719512, 12.6219512, 6.4939024
2021-10-23 20:20:31.224873 , -0.0246582, 0.4187622, 0.7585449, 13.4756098, 3.3841463, 28.4146341
2021-10-23 20:20:31.520689 , 0.0934448, 0.4843750, 0.7279053, 19.2987805, -7.3780488, 18.0182927
2021-10-23 20:20:31.816913 , 0.1339722, 0.5684814, 0.6229248, 25.7317073, 11.8902439, 1.6768293
2021-10-23 20:20:32.113150 , 0.0923462, 0.6351929, 0.5321045, 24.8475610, 3.2926829, 3.8414634
2021-10-23 20:20:32.409595 , 0.1105957, 0.6870728, 0.4295044, 5.5182927, 2.0731707, 3.5975610
2021-10-23 20:20:32.705775 , 0.1395264, 0.7153931, 0.3774414, 11.5243902, 0.0609756, 5.1524390
2021-10-23 20:20:33.001549 , 0.1409912, 0.7225952, 0.3530884, 0.0914634, 1.7987805, -0.3963415
2021-10-23 20:20:33.297215 , 0.1211548, 0.7129517, 0.3803101, -2.5304878, -10.8841463, -4.9085366
2021-10-23 20:20:33.593157 , 0.1148071, 0.7082520, 0.3825684, -19.6646341, 5.2134146, -5.8536585
2021-10-23 20:20:33.889089 , 0.0331421, 0.5772705, 0.6395264, -45.6707317, -2.6219512, -14.1158537
2021-10-23 20:20:34.185956 , 0.0428467, 0.5504761, 0.6404419, -27.5304878, -10.4573171, -9.7560976
2021-10-23 20:20:34.481610 , 0.0158081, 0.3878174, 0.8043213, -49.2378049, 1.4634146, -12.6219512
2021-10-23 20:20:34.777813 , -0.0114136, 0.1676025, 0.9497681, -52.7743902, 3.8109756, -18.3536585
2021-10-23 20:20:35.073226 , -0.0435791, 0.0407104, 0.9873657, -2.4390244, 1.7987805, -3.0487805
2021-10-23 20:20:35.369390 , -0.0133057, -0.0234375, 0.9666748, -33.6585366, -13.0487805, -16.0670732
2021-10-23 20:20:35.665493 , 0.0698242, -0.3341064, 1.0073242, -56.1585366, -20.4268293, -16.0975610
2021-10-23 20:20:35.960870 , 0.1191406, -0.4987183, 0.9451294, -23.7804878, -16.2500000, -11.4939024
2021-10-23 20:20:36.257448 , 0.1302490, -0.5589600, 0.9187622, -6.4329268, 0.5182927, 0.7621951
2021-10-23 20:20:36.553383 , 0.1511230, -0.6151123, 0.9574585, -13.5975610, -5.4878049, -4.3902439
2021-10-23 20:20:36.849316 , 0.1312866, -0.6182251, 1.0088501, 22.9573171, 4.8170732, 11.7682927
2021-10-23 20:20:37.145495 , 0.0690308, -0.3334961, 1.0233154, 98.2317073, 25.6097561, 25.0609756
2021-10-23 20:20:37.441790 , 0.0588989, 0.0875244, 1.0113525, 23.1707317, 2.8658537, 3.5670732
2021-10-23 20:20:37.737838 , 0.1380615, 0.2857666, 0.9035645, 23.2012195, 4.8780488, 5.1524390
2021-10-23 20:20:38.034059 , 0.0185547, 0.3739624, 0.8223877, 27.5304878, 16.1890244, 7.0121951
2021-10-23 20:20:38.329950 , 0.0000610, 0.5630493, 0.6041260, 28.4146341, 1.4634146, 1.2804878
2021-10-23 20:20:38.627397 , -0.0645752, 0.6307373, 0.4513550, 22.5000000, -1.6768293, 16.3719512
2021-10-23 20:20:38.933066 , 0.0767822, 0.7467651, 0.1900024, 34.4512195, 15.5182927, 60.1219512
2021-10-23 20:20:39.232232 , 0.4807129, 0.5789185, 0.3206177, -53.0487805, -25.2134146, 35.1219512
2021-10-23 20:20:39.538562 , 0.8170166, 0.4672241, 0.2941284, -24.5731707, -76.7682927, 35.6097561
2021-10-23 20:20:39.835433 , 0.7776489, 0.0427856, 0.6235352, -133.0487805, 27.2560976, 27.5304878
2021-10-23 20:20:40.130787 , 0.2379761, -0.1486206, 0.9964600, 20.6707317, 249.3597561, -54.5121951
2021-10-23 20:20:40.435533 , -0.6398926, -0.0253906, 0.6655884, -0.7012195, 170.1219512, 0.4878049
2021-10-23 20:20:40.733223 , -0.8085327, 0.0111084, 0.4472046, 29.0548780, -99.8475610, 31.8902439
2021-10-23 20:20:41.048092 , -0.4176025, 0.2342529, 0.7673340, 27.5304878, -107.8963415, 1.0975610
2021-10-23 20:20:41.340253 , 0.0380249, 0.2239380, 0.9246216, -22.0426829, -73.6890244, 19.6951220
2021-10-23 20:20:41.636114 , 0.5737305, 0.0467529, 0.7603149, -68.9024390, -94.7865854, 31.5853659
2021-10-23 20:20:41.932273 , 0.1184692, -0.2823486, 1.0363770, -25.2743902, 114.2378049, 24.8780488
2021-10-23 20:20:42.227797 , -0.3220215, -0.2613525, 0.9468384, -6.2195122, 164.6951220, 42.5914634
2021-10-23 20:20:42.526175 , -0.6848755, -0.0952148, 0.6526489, 49.2987805, 15.1829268, 21.1585366
2021-10-23 20:20:42.825336 , -0.8925171, 0.0471191, 0.2259521, 24.7560976, 24.1768293, 20.5182927
2021-10-23 20:20:43.121464 , -0.7774048, 0.2107544, 0.3807983, 43.5975610, -67.3170732, -2.8658537
2021-10-23 20:20:43.416846 , -0.5258789, 0.2850342, 0.6303101, 42.1951220, -90.7621951, -16.3414634
2021-10-23 20:20:43.712587 , -0.0932007, 0.3436890, 0.6782227, -19.4512195, -200.8536585, -41.8902439
2021-10-23 20:20:44.007794 , 0.5162354, 0.2095947, 0.7006836, -19.3292683, -78.1097561, 6.0365854
2021-10-23 20:20:44.303550 , 0.4717407, -0.1218262, 0.8836060, -61.5243902, 44.8475610, 30.1524390
2021-10-23 20:20:44.599118 , 0.2117920, -0.3053589, 0.9243164, -24.5121951, -14.1158537, 5.2134146
2021-10-23 20:20:44.894671 , 0.3521118, -0.6055908, 0.9499512, -19.0853659, -0.7926829, 22.1646341
2021-10-23 20:20:45.189739 , 0.0508423, -0.2497559, 1.0564575, 17.2560976, -13.5365854, 1.2195122
2021-10-23 20:20:45.485328 , 0.1828613, -0.2476196, 1.0101929, 0.5792683, -1.5243902, 0.4878049
2021-10-23 20:20:45.780843 , 0.2039185, -0.2376709, 1.0126953, -1.7682927, -3.9939024, 0.5792683
2021-10-23 20:20:46.076521 , 0.2239380, -0.2342529, 1.0035400, -1.6158537, -1.4329268, 0.3963415
2021-10-23 20:20:46.372036 , 0.2199707, -0.2415771, 1.0084839, -2.0426829, 1.2804878, 0.5182927
